Grid Size ,32
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,4,11,80.578918457,80.578948975,0,-926.65737915,-362.604843139,0
0,1,4,10,80.578857422,80.578918457,0,-926.657470703,-443.183776855,0
0,1,5,10,80.578918457,80.578918457,0,-846.078582763,-443.183776855,0
0,1,6,10,80.578918457,80.578918457,0,-765.499664307,-443.183776855,0
0,1,6,11,80.578857422,80.578948975,0,-765.499572754,-362.604843139,0
0,1,6,12,80.578918457,80.578903198,0,-765.499481202,-282.025917053,0
0,1,5,12,80.578918457,80.578903198,0,-846.078399658,-282.025917053,0
0,0,6,11,80.578857422,80.578948975,0,-765.499572754,-362.604843139,0
0,1,5,12,80.578918457,80.578903198,0,-846.078399658,-282.025917053,0
0,1,5,11,80.578918457,80.578948975,0,-846.078460693,-362.604843139,0
0,1,5,10,80.578918457,80.578918457,0,-846.078582763,-443.183776855,0
0,1,6,10,80.578918457,80.578918457,0,-765.499664307,-443.183776855,0
0,1,7,10,80.578918457,80.578918457,0,-684.92074585,-443.183776855,0
0,1,7,11,80.578918457,80.578918457,0,-684.920684814,-362.604858398,0
0,1,7,12,80.578796387,80.578918457,0,-684.920623779,-282.025939941,0
0,1,6,12,80.578918457,80.578903198,0,-765.499481202,-282.025917053,0
0,0,7,11,80.578918457,80.578918457,0,-684.920684814,-362.604858398,0
0,1,6,12,80.578918457,80.578903198,0,-765.499481202,-282.025917053,0
0,1,6,11,80.578857422,80.578948975,0,-765.499572754,-362.604843139,0
0,1,6,10,80.578918457,80.578918457,0,-765.499664307,-443.183776855,0
0,1,7,10,80.578918457,80.578918457,0,-684.92074585,-443.183776855,0
0,1,8,10,80.578918457,80.578918457,0,-604.341827392,-443.183776855,0
0,1,8,11,80.578918457,80.578918457,0,-604.341766357,-362.604858398,0
0,1,8,12,80.578918457,80.578903198,0,-604.341766357,-282.025947571,0
0,1,7,12,80.578796387,80.578918457,0,-684.920623779,-282.025939941,0
0,0,8,11,80.578918457,80.578918457,0,-604.341766357,-362.604858398,0
0,1,7,12,80.578796387,80.578918457,0,-684.920623779,-282.025939941,0
0,1,7,11,80.578918457,80.578918457,0,-684.920684814,-362.604858398,0
0,1,7,10,80.578918457,80.578918457,0,-684.92074585,-443.183776855,0
0,1,8,10,80.578918457,80.578918457,0,-604.341827392,-443.183776855,0
0,1,9,10,80.578918457,80.578918457,0,-523.762908935,-443.183776855,0
0,1,9,11,80.57888794,80.578918457,0,-523.762863159,-362.604858398,0
0,1,9,12,80.578918457,80.578903198,0,-523.7628479,-282.025947571,0
0,1,8,12,80.578918457,80.578903198,0,-604.341766357,-282.025947571,0
0,0,9,11,80.57888794,80.578918457,0,-523.762863159,-362.604858398,0
0,1,8,12,80.578918457,80.578903198,0,-604.341766357,-282.025947571,0
0,1,8,11,80.578918457,80.578918457,0,-604.341766357,-362.604858398,0
0,1,8,10,80.578918457,80.578918457,0,-604.341827392,-443.183776855,0
0,1,9,10,80.578918457,80.578918457,0,-523.762908935,-443.183776855,0
0,1,10,10,80.578887939,80.578918457,0,-443.184005737,-443.183776855,0
0,1,10,11,80.578918457,80.578887939,0,-443.18395996,-362.604873657,0
0,1,10,12,80.578918457,80.578903199,0,-443.183929444,-282.025978088,0
0,1,9,12,80.578918457,80.578903198,0,-523.7628479,-282.025947571,0
0,0,10,11,80.578918457,80.578887939,0,-443.18395996,-362.604873657,0
0,1,9,12,80.578918457,80.578903198,0,-523.7628479,-282.025947571,0
0,1,9,11,80.57888794,80.578918457,0,-523.762863159,-362.604858398,0
0,1,9,10,80.578918457,80.578918457,0,-523.762908935,-443.183776855,0
0,1,10,10,80.578887939,80.578918457,0,-443.184005737,-443.183776855,0
0,1,11,10,80.578918457,80.578918457,0,-362.605102539,-443.183807373,0
0,1,11,11,80.578887939,80.57888794,0,-362.605056763,-362.604904175,0
0,1,11,12,80.578857422,80.578918457,0,-362.605041504,-282.026000976,0
0,1,10,12,80.578918457,80.578903199,0,-443.183929444,-282.025978088,0
0,0,11,11,80.578887939,80.57888794,0,-362.605056763,-362.604904175,0
0,1,10,12,80.578918457,80.578903199,0,-443.183929444,-282.025978088,0
0,1,10,11,80.578918457,80.578887939,0,-443.18395996,-362.604873657,0
0,1,10,10,80.578887939,80.578918457,0,-443.184005737,-443.183776855,0
0,1,11,10,80.578918457,80.578918457,0,-362.605102539,-443.183807373,0
0,1,12,10,80.578918457,80.578887939,0,-282.026184082,-443.18385315,0
0,1,12,11,80.578903198,80.578948975,0,-282.026161194,-362.604934693,0
0,1,12,12,80.578918457,80.578918457,0,-282.026153564,-282.026000976,0
0,1,11,12,80.578857422,80.578918457,0,-362.605041504,-282.026000976,0
0,0,12,11,80.578903198,80.578948975,0,-282.026161194,-362.604934693,0
0,1,11,12,80.578857422,80.578918457,0,-362.605041504,-282.026000976,0
0,1,11,11,80.578887939,80.57888794,0,-362.605056763,-362.604904175,0
0,1,11,10,80.578918457,80.578918457,0,-362.605102539,-443.183807373,0
0,1,12,10,80.578918457,80.578887939,0,-282.026184082,-443.18385315,0
0,1,13,10,80.578903199,80.578887939,0,-201.447273255,-443.18385315,0
0,1,13,11,80.578903199,80.578948975,0,-201.447257996,-362.604934693,0
0,1,13,12,80.57888794,80.578903198,0,-201.447250366,-282.026008606,0
0,1,12,12,80.578918457,80.578918457,0,-282.026153564,-282.026000976,0
0,0,13,11,80.578903199,80.578948975,0,-201.447257996,-362.604934693,0
0,1,12,12,80.578918457,80.578918457,0,-282.026153564,-282.026000976,0
0,1,12,11,80.578903198,80.578948975,0,-282.026161194,-362.604934693,0
0,1,12,10,80.578918457,80.578887939,0,-282.026184082,-443.18385315,0
0,1,13,10,80.578903199,80.578887939,0,-201.447273255,-443.18385315,0
0,1,14,10,80.5789108274,80.578887939,0,-120.868366241,-443.18385315,0
0,1,14,11,80.5789031978,80.578918457,0,-120.868354797,-362.604949952,0
0,1,14,12,80.5789108272,80.578918457,0,-120.868350982,-282.026031494,0
0,1,13,12,80.57888794,80.578903198,0,-201.447250366,-282.026008606,0
0,0,14,11,80.5789031978,80.578918457,0,-120.868354797,-362.604949952,0
0,1,13,12,80.57888794,80.578903198,0,-201.447250366,-282.026008606,0
0,1,13,11,80.578903199,80.578948975,0,-201.447257996,-362.604934693,0
0,1,13,10,80.578903199,80.578887939,0,-201.447273255,-443.18385315,0
0,1,14,10,80.5789108274,80.578887939,0,-120.868366241,-443.18385315,0
0,1,15,10,80.5789106687,80.578887939,0,-40.2894554932,-443.18385315,0
0,1,15,11,80.5789031982,80.578918457,0,-40.2894515991,-362.604949952,0
0,1,15,12,80.5788957277,80.578918457,0,-40.289447705,-282.026031494,0
0,1,14,12,80.5789108272,80.578918457,0,-120.868350982,-282.026031494,0
0,0,15,11,80.5789031982,80.578918457,0,-40.2894515991,-362.604949952,0
0,1,14,12,80.5789108272,80.578918457,0,-120.868350982,-282.026031494,0
0,1,14,11,80.5789031978,80.578918457,0,-120.868354797,-362.604949952,0
0,1,14,10,80.5789108274,80.578887939,0,-120.868366241,-443.18385315,0
0,1,15,10,80.5789106687,80.578887939,0,-40.2894554932,-443.18385315,0
0,1,16,10,80.5788957277,80.578887939,0,40.289447705,-443.18385315,0
0,1,16,11,80.5789031982,80.578918457,0,40.2894515991,-362.604949952,0
0,1,16,12,80.5789106687,80.578918457,0,40.2894554932,-282.026031494,0
0,1,15,12,80.5788957277,80.578918457,0,-40.289447705,-282.026031494,0
0,0,16,11,80.5789031982,80.578918457,0,40.2894515991,-362.604949952,0
0,1,15,12,80.5788957277,80.578918457,0,-40.289447705,-282.026031494,0
0,1,15,11,80.5789031982,80.578918457,0,-40.2894515991,-362.604949952,0
0,1,15,10,80.5789106687,80.578887939,0,-40.2894554932,-443.18385315,0
0,1,16,10,80.5788957277,80.578887939,0,40.289447705,-443.18385315,0
1,1,0,0,0,0,0,0,0,0
0,1,17,11,80.5789031978,80.57888794,0,120.868354797,-362.60496521,0
0,1,17,12,80.5789108274,80.578918457,0,120.868366241,-282.026062011,0
0,1,16,12,80.5789106687,80.578918457,0,40.2894554932,-282.026031494,0
0,0,17,11,80.5789031978,80.57888794,0,120.868354797,-362.60496521,0
0,1,16,12,80.5789106687,80.578918457,0,40.2894554932,-282.026031494,0
0,1,16,11,80.5789031982,80.578918457,0,40.2894515991,-362.604949952,0
0,1,16,10,80.5788957277,80.578887939,0,40.289447705,-443.18385315,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,18,12,80.578903199,80.578903198,0,201.447273255,-282.026069641,0
0,1,17,12,80.5789108274,80.578918457,0,120.868366241,-282.026062011,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,26,11,80.578918457,80.578857422,0,846.078460693,-362.605041504,0
0,1,25,12,80.578918457,80.578903198,0,765.499664307,-282.026130676,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,26,10,80.578918457,80.578918457,0,846.078460693,-443.183929444,0
0,1,27,10,80.578918457,80.578918457,0,926.65737915,-443.183929444,0
0,1,27,11,80.578918457,80.578857422,0,926.65737915,-362.605041504,0
0,1,27,12,80.578857422,80.578918457,0,926.657470703,-282.026153564,0
0,1,26,12,80.578918457,80.578918457,0,846.078582763,-282.026153564,0
0,0,27,11,80.578918457,80.578857422,0,926.65737915,-362.605041504,0
0,1,26,12,80.578918457,80.578918457,0,846.078582763,-282.026153564,0
0,1,26,11,80.578918457,80.578857422,0,846.078460693,-362.605041504,0
0,1,26,10,80.578918457,80.578918457,0,846.078460693,-443.183929444,0
0,1,27,10,80.578918457,80.578918457,0,926.65737915,-443.183929444,0
0,1,28,10,80.578918461,80.578918457,0,1007.23629761,-443.183929444,0
0,1,28,11,80.578918461,80.578857422,0,1007.23629761,-362.605041504,0
0,1,28,12,80.578979496,80.578918457,0,1007.23638916,-282.026153564,0
0,1,27,12,80.578857422,80.578918457,0,926.657470703,-282.026153564,0
0,0,28,11,80.578918461,80.578857422,0,1007.23629761,-362.605041504,0
0,1,27,12,80.578857422,80.578918457,0,926.657470703,-282.026153564,0
0,1,27,11,80.578918457,80.578857422,0,926.65737915,-362.605041504,0
0,1,27,10,80.578918457,80.578918457,0,926.65737915,-443.183929444,0
0,1,28,10,80.578918461,80.578918457,0,1007.23629761,-443.183929444,0
0,1,29,10,80.57885742,80.578918457,0,1087.81518555,-443.183929444,0
0,1,29,11,80.57885742,80.578857422,0,1087.81518555,-362.605041504,0
0,1,29,12,80.57885742,80.578918457,0,1087.81530762,-282.026153564,0
0,1,28,12,80.578979496,80.578918457,0,1007.23638916,-282.026153564,0
0,0,29,11,80.57885742,80.578857422,0,1087.81518555,-362.605041504,0
0,1,28,12,80.578979496,80.578918457,0,1007.23638916,-282.026153564,0
0,1,28,11,80.578918461,80.578857422,0,1007.23629761,-362.605041504,0
0,1,28,10,80.578918461,80.578918457,0,1007.23629761,-443.183929444,0
0,1,29,10,80.57885742,80.578918457,0,1087.81518555,-443.183929444,0
0,1,30,10,80.57897949,80.578918457,0,1168.394104,-443.183929444,0
0,1,30,11,80.57897949,80.578857422,0,1168.394104,-362.605041504,0
0,1,30,12,80.57897949,80.578918457,0,1168.39422607,-282.026153564,0
0,1,29,12,80.57885742,80.578918457,0,1087.81530762,-282.026153564,0
0,0,30,11,80.57897949,80.578857422,0,1168.394104,-362.605041504,0
0,1,29,12,80.57885742,80.578918457,0,1087.81530762,-282.026153564,0
0,1,29,11,80.57885742,80.578857422,0,1087.81518555,-362.605041504,0
0,1,29,10,80.57885742,80.578918457,0,1087.81518555,-443.183929444,0
0,1,30,10,80.57897949,80.578918457,0,1168.394104,-443.183929444,0
0,1,31,10,80.57885742,80.578918457,0,1248.97302246,-443.18395996,0
0,1,31,11,80.57885742,80.578887939,0,1248.97302246,-362.605056763,0
0,1,31,12,80.57873535,80.578903198,0,1248.9730835,-282.026161194,0
0,1,30,12,80.57897949,80.578918457,0,1168.39422607,-282.026153564,0
0,0,31,11,80.57885742,80.578887939,0,1248.97302246,-362.605056763,0
0,1,30,12,80.57897949,80.578918457,0,1168.39422607,-282.026153564,0
0,1,30,11,80.57897949,80.578857422,0,1168.394104,-362.605041504,0
0,1,30,10,80.57897949,80.578918457,0,1168.394104,-443.183929444,0
0,1,31,10,80.57885742,80.578918457,0,1248.97302246,-443.18395996,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,31,12,80.57873535,80.578903198,0,1248.9730835,-282.026161194,0
0,0,0,12,80.57897949,80.578918457,0,-1248.97296143,-282.025878907,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,11,80.57885742,80.578918457,0,-1248.97302246,-362.604797363,0
0,1,1,11,80.57897949,80.578918457,0,-1168.394104,-362.604797363,0
0,1,1,12,80.57885742,80.578918457,0,-1168.39404297,-282.025878907,0
0,1,1,13,80.57885742,80.578918457,0,-1168.39404297,-201.446960449,0
0,1,0,13,80.57897949,80.578918457,0,-1248.97296143,-201.446960449,0
0,0,1,12,80.57885742,80.578918457,0,-1168.39404297,-282.025878907,0
0,1,0,13,80.57897949,80.578918457,0,-1248.97296143,-201.446960449,0
0,1,0,12,80.57897949,80.578918457,0,-1248.97296143,-282.025878907,0
0,1,0,11,80.57885742,80.578918457,0,-1248.97302246,-362.604797363,0
0,1,1,11,80.57897949,80.578918457,0,-1168.394104,-362.604797363,0
0,1,2,11,80.57885742,80.578918457,0,-1087.81518555,-362.604797363,0
0,1,2,12,80.57897949,80.578918457,0,-1087.81512452,-282.025878907,0
0,1,2,13,80.57897949,80.578903199,0,-1087.81512452,-201.446968078,0
0,1,1,13,80.57885742,80.578918457,0,-1168.39404297,-201.446960449,0
0,0,2,12,80.57897949,80.578918457,0,-1087.81512452,-282.025878907,0
0,1,1,13,80.57885742,80.578918457,0,-1168.39404297,-201.446960449,0
0,1,1,12,80.57885742,80.578918457,0,-1168.39404297,-282.025878907,0
0,1,1,11,80.57897949,80.578918457,0,-1168.394104,-362.604797363,0
0,1,2,11,80.57885742,80.578918457,0,-1087.81518555,-362.604797363,0
0,1,3,11,80.578918461,80.578918457,0,-1007.23629761,-362.604827881,0
0,1,3,12,80.578857426,80.578918457,0,-1007.23620606,-282.025909423,0
0,1,3,13,80.578857426,80.578933716,0,-1007.23620606,-201.446983337,0
0,1,2,13,80.57897949,80.578903199,0,-1087.81512452,-201.446968078,0
0,0,3,12,80.578857426,80.578918457,0,-1007.23620606,-282.025909423,0
0,1,2,13,80.57897949,80.578903199,0,-1087.81512452,-201.446968078,0
0,1,2,12,80.57897949,80.578918457,0,-1087.81512452,-282.025878907,0
0,1,2,11,80.57885742,80.578918457,0,-1087.81518555,-362.604797363,0
0,1,3,11,80.578918461,80.578918457,0,-1007.23629761,-362.604827881,0
0,1,4,11,80.578918457,80.578948975,0,-926.65737915,-362.604843139,0
0,1,4,12,80.578918457,80.578903198,0,-926.657318115,-282.025917053,0
0,1,4,13,80.578918457,80.578933716,0,-926.657318115,-201.446998596,0
0,1,3,13,80.578857426,80.578933716,0,-1007.23620606,-201.446983337,0
0,0,4,12,80.578918457,80.578903198,0,-926.657318115,-282.025917053,0
0,1,3,13,80.578857426,80.578933716,0,-1007.23620606,-201.446983337,0
0,1,3,12,80.578857426,80.578918457,0,-1007.23620606,-282.025909423,0
0,1,3,11,80.578918461,80.578918457,0,-1007.23629761,-362.604827881,0
0,1,4,11,80.578918457,80.578948975,0,-926.65737915,-362.604843139,0
0,1,5,11,80.578918457,80.578948975,0,-846.078460693,-362.604843139,0
0,1,5,12,80.578918457,80.578903198,0,-846.078399658,-282.025917053,0
0,1,5,13,80.578918457,80.578918457,0,-846.078399658,-201.447006225,0
0,1,4,13,80.578918457,80.578933716,0,-926.657318115,-201.446998596,0
0,0,5,12,80.578918457,80.578903198,0,-846.078399658,-282.025917053,0
0,1,4,13,80.578918457,80.578933716,0,-926.657318115,-201.446998596,0
0,1,4,12,80.578918457,80.578903198,0,-926.657318115,-282.025917053,0
0,1,4,11,80.578918457,80.578948975,0,-926.65737915,-362.604843139,0
0,1,5,11,80.578918457,80.578948975,0,-846.078460693,-362.604843139,0
0,1,6,11,80.578857422,80.578948975,0,-765.499572754,-362.604843139,0
0,1,6,12,80.578918457,80.578903198,0,-765.499481202,-282.025917053,0
0,1,6,13,80.578918457,80.578903198,0,-765.499481202,-201.447013855,0
0,1,5,13,80.578918457,80.578918457,0,-846.078399658,-201.447006225,0
0,0,6,12,80.578918457,80.578903198,0,-765.499481202,-282.025917053,0
0,1,5,13,80.578918457,80.578918457,0,-846.078399658,-201.447006225,0
0,1,5,12,80.578918457,80.578903198,0,-846.078399658,-282.025917053,0
0,1,5,11,80.578918457,80.578948975,0,-846.078460693,-362.604843139,0
0,1,6,11,80.578857422,80.578948975,0,-765.499572754,-362.604843139,0
0,1,7,11,80.578918457,80.578918457,0,-684.920684814,-362.604858398,0
0,1,7,12,80.578796387,80.578918457,0,-684.920623779,-282.025939941,0
0,1,7,13,80.578796387,80.578903198,0,-684.920623779,-201.447029114,0
0,1,6,13,80.578918457,80.578903198,0,-765.499481202,-201.447013855,0
0,0,7,12,80.578796387,80.578918457,0,-684.920623779,-282.025939941,0
0,1,6,13,80.578918457,80.578903198,0,-765.499481202,-201.447013855,0
0,1,6,12,80.578918457,80.578903198,0,-765.499481202,-282.025917053,0
0,1,6,11,80.578857422,80.578948975,0,-765.499572754,-362.604843139,0
0,1,7,11,80.578918457,80.578918457,0,-684.920684814,-362.604858398,0
0,1,8,11,80.578918457,80.578918457,0,-604.341766357,-362.604858398,0
0,1,8,12,80.578918457,80.578903198,0,-604.341766357,-282.025947571,0
0,1,8,13,80.578918457,80.578918457,0,-604.341766357,-201.447036744,0
0,1,7,13,80.578796387,80.578903198,0,-684.920623779,-201.447029114,0
0,0,8,12,80.578918457,80.578903198,0,-604.341766357,-282.025947571,0
0,1,7,13,80.578796387,80.578903198,0,-684.920623779,-201.447029114,0
0,1,7,12,80.578796387,80.578918457,0,-684.920623779,-282.025939941,0
0,1,7,11,80.578918457,80.578918457,0,-684.920684814,-362.604858398,0
0,1,8,11,80.578918457,80.578918457,0,-604.341766357,-362.604858398,0
0,1,9,11,80.57888794,80.578918457,0,-523.762863159,-362.604858398,0
0,1,9,12,80.578918457,80.578903198,0,-523.7628479,-282.025947571,0
0,1,9,13,80.578918457,80.578903199,0,-523.7628479,-201.447044372,0
0,1,8,13,80.578918457,80.578918457,0,-604.341766357,-201.447036744,0
0,0,9,12,80.578918457,80.578903198,0,-523.7628479,-282.025947571,0
0,1,8,13,80.578918457,80.578918457,0,-604.341766357,-201.447036744,0
0,1,8,12,80.578918457,80.578903198,0,-604.341766357,-282.025947571,0
0,1,8,11,80.578918457,80.578918457,0,-604.341766357,-362.604858398,0
0,1,9,11,80.57888794,80.578918457,0,-523.762863159,-362.604858398,0
0,1,10,11,80.578918457,80.578887939,0,-443.18395996,-362.604873657,0
0,1,10,12,80.578918457,80.578903199,0,-443.183929444,-282.025978088,0
0,1,10,13,80.578918457,80.578918457,0,-443.183929444,-201.447067261,0
0,1,9,13,80.578918457,80.578903199,0,-523.7628479,-201.447044372,0
0,0,10,12,80.578918457,80.578903199,0,-443.183929444,-282.025978088,0
0,1,9,13,80.578918457,80.578903199,0,-523.7628479,-201.447044372,0
0,1,9,12,80.578918457,80.578903198,0,-523.7628479,-282.025947571,0
0,1,9,11,80.57888794,80.578918457,0,-523.762863159,-362.604858398,0
0,1,10,11,80.578918457,80.578887939,0,-443.18395996,-362.604873657,0
0,1,11,11,80.578887939,80.57888794,0,-362.605056763,-362.604904175,0
0,1,11,12,80.578857422,80.578918457,0,-362.605041504,-282.026000976,0
0,1,11,13,80.578857422,80.578918457,0,-362.605041504,-201.447082519,0
0,1,10,13,80.578918457,80.578918457,0,-443.183929444,-201.447067261,0
0,0,11,12,80.578857422,80.578918457,0,-362.605041504,-282.026000976,0
0,1,10,13,80.578918457,80.578918457,0,-443.183929444,-201.447067261,0
0,1,10,12,80.578918457,80.578903199,0,-443.183929444,-282.025978088,0
0,1,10,11,80.578918457,80.578887939,0,-443.18395996,-362.604873657,0
0,1,11,11,80.578887939,80.57888794,0,-362.605056763,-362.604904175,0
0,1,12,11,80.578903198,80.578948975,0,-282.026161194,-362.604934693,0
0,1,12,12,80.578918457,80.578918457,0,-282.026153564,-282.026000976,0
0,1,12,13,80.578918457,80.578918457,0,-282.026153564,-201.447082519,0
0,1,11,13,80.578857422,80.578918457,0,-362.605041504,-201.447082519,0
0,0,12,12,80.578918457,80.578918457,0,-282.026153564,-282.026000976,0
0,1,11,13,80.578857422,80.578918457,0,-362.605041504,-201.447082519,0
0,1,11,12,80.578857422,80.578918457,0,-362.605041504,-282.026000976,0
0,1,11,11,80.578887939,80.57888794,0,-362.605056763,-362.604904175,0
0,1,12,11,80.578903198,80.578948975,0,-282.026161194,-362.604934693,0
0,1,13,11,80.578903199,80.578948975,0,-201.447257996,-362.604934693,0
0,1,13,12,80.57888794,80.578903198,0,-201.447250366,-282.026008606,0
0,1,13,13,80.578903198,80.578918457,0,-201.447242737,-201.447097778,0
0,1,12,13,80.578918457,80.578918457,0,-282.026153564,-201.447082519,0
0,0,13,12,80.57888794,80.578903198,0,-201.447250366,-282.026008606,0
0,1,12,13,80.578918457,80.578918457,0,-282.026153564,-201.447082519,0
0,1,12,12,80.578918457,80.578918457,0,-282.026153564,-282.026000976,0
0,1,12,11,80.578903198,80.578948975,0,-282.026161194,-362.604934693,0
0,1,13,11,80.578903199,80.578948975,0,-201.447257996,-362.604934693,0
0,1,14,11,80.5789031978,80.578918457,0,-120.868354797,-362.604949952,0
0,1,14,12,80.5789108272,80.578918457,0,-120.868350982,-282.026031494,0
0,1,14,13,80.5789031985,80.578918457,0,-120.868339539,-201.447113037,0
0,1,13,13,80.578903198,80.578918457,0,-201.447242737,-201.447097778,0
0,0,14,12,80.5789108272,80.578918457,0,-120.868350982,-282.026031494,0
0,1,13,13,80.578903198,80.578918457,0,-201.447242737,-201.447097778,0
0,1,13,12,80.57888794,80.578903198,0,-201.447250366,-282.026008606,0
0,1,13,11,80.578903199,80.578948975,0,-201.447257996,-362.604934693,0
0,1,14,11,80.5789031978,80.578918457,0,-120.868354797,-362.604949952,0
0,1,15,11,80.5789031982,80.578918457,0,-40.2894515991,-362.604949952,0
0,1,15,12,80.5788957277,80.578918457,0,-40.289447705,-282.026031494,0
0,1,15,13,80.5788881362,80.578918457,0,-40.2894438714,-201.447113037,0
0,1,14,13,80.5789031985,80.578918457,0,-120.868339539,-201.447113037,0
0,0,15,12,80.5788957277,80.578918457,0,-40.289447705,-282.026031494,0
0,1,14,13,80.5789031985,80.578918457,0,-120.868339539,-201.447113037,0
0,1,14,12,80.5789108272,80.578918457,0,-120.868350982,-282.026031494,0
0,1,14,11,80.5789031978,80.578918457,0,-120.868354797,-362.604949952,0
